Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
5675127,7/1/19,300,1,Central,153,24,M,H,3,Robbery,F,211PC,ROBBERY,7TH                          ST,SPRING                       ST
5675126,7/1/19,300,1,Central,153,25,M,B,3,Robbery,F,211PC,ROBBERY,SPRING,7TH
190411853,7/2/19,1300,4,Hollenbeck,464,43,M,H,,,M,25620(A)BP,,1ST                          ST,SOTO                         ST
190117838,7/2/19,1525,1,Central,174,30,M,B,,,M,41.24LAMC,,7TH,SPRING
190713111,7/2/19,900,7,Wilshire,783,34,M,H,,,M,41.24(A)LAM,,2000 S  REDONDO                      BL,
190913231,7/2/19,1700,9,Van Nuys,905,23,M,H,,,I,41.27(C)LAM,,VAN NUYS,VALERIO
190411854,7/2/19,1010,4,Hollenbeck,464,60,M,H,,,M,25620(A)BP,,SAINT LOUIS                  ST,1ST                          ST
190214290,7/2/19,1900,2,Rampart,245,21,M,H,,,M,57.5608.1.2,,2200 W  6TH                          ST,
190713110,7/2/19,900,7,Wilshire,783,47,M,H,,,M,41.24(A)LAM,,2000 S  REDONDO                      BL,
190913232,7/2/19,1700,9,Van Nuys,905,27,F,H,,,I,41.27LAMC,,VAN NUYS,VALERIO
190713113,7/2/19,900,7,Wilshire,783,40,M,H,,,M,41.24(A)LAM,,2000 S  REDONDO                      BL,
190214291,7/2/19,1900,2,Rampart,245,19,M,H,,,M,57.5608.1.2,,2200 W  6TH                          ST,
190117902,7/2/19,1540,1,Central,157,46,M,B,,,M,374.4(A)P),,6TH,MAPLE
190411856,7/2/19,1155,4,Hollenbeck,464,55,M,H,,,M,25620(A)BP,,1ST                          ST,SOTO                         ST
190913233,7/2/19,1700,9,Van Nuys,905,65,M,W,,,I,41.27(C)LAM,,VAN NUYS,VALERIO
190316217,7/2/19,1450,3,Southwest,397,54,M,B,,,I,41.27(C)LAM,,43RD                         ST,VERMONT                      AV
190713112,7/2/19,900,7,Wilshire,783,31,M,H,,,M,41.24(A)LAM,,2000 S  REDONDO                      BL,
190316219,7/2/19,1730,3,Southwest,356,25,M,H,,,I,41.27(C)LAM,,35TH                         ST,WESTERN                      AV
190316101,7/2/19,2330,3,Southwest,353,35,F,W,,,M,41.24(A)LAM,,3500    CHESAPEAKE                   AV,
190713109,7/2/19,900,7,Wilshire,783,18,F,B,,,M,41.24(A)LAM,,2000 S  REDONDO                      BL,
190411855,7/2/19,1155,4,Hollenbeck,464,52,M,H,,,M,25620(A)BP,,1ST                          ST,SOTO                         ST
191514540,7/2/19,2245,15,N Hollywood,1512,38,M,H,,,I,25620A,,12700    BARBARA ANN                  ST,
191513838,7/2/19,2054,15,N Hollywood,1529,52,F,W,,,I,8502,,6000    WHITNALL                     HY,
191514539,7/2/19,2245,15,N Hollywood,1512,35,M,H,,,I,25620A,,12700    BARBARA ANN                  ST,
5676177,7/2/19,1030,9,Van Nuys,935,29,M,W,8,Other Assaults,M,242PC,BATTERY,14400    ERWIN                        ST,
190117386,7/2/19,1505,1,Central,146,22,M,H,24,Miscellaneous Other Violations,M,308(A)PC,GIVE TOBACCO/SMOKG PARAPHERNALIA MINR <18,400 S  LOS ANGELES                  ST,
190117587,7/2/19,1120,1,Central,138,55,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,TOWNE,CENTRAL
190117588,7/2/19,1440,1,Central,155,55,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,7TH                          ST,MAPLE                        AV
190117589,7/2/19,1555,1,Central,156,40,M,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,5TH                          ST,SAN JULIAN
190117590,7/2/19,1450,1,Central,147,38,F,B,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,WINSTON,SAN PEDRO
190117591,7/2/19,1720,1,Central,162,55,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,700 S  HILL                         ST,
190117899,7/2/19,1610,1,Central,165,20,M,H,24,Miscellaneous Other Violations,M,41.45(C)LAM,ILLEGAL POSSESSION OF SHOPPING CART****,6TH,MAPLE
190117900,7/2/19,1700,1,Central,157,32,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,CROCKER
190117901,7/2/19,1650,1,Central,157,37,M,B,19,Disturbing the Peace,M,41.18CLAMC,ANNOY/MOLEST PERSON IN PED SUBWAY,6TH,CROCKER
190117903,7/2/19,1520,1,Central,165,37,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,MAPLE
190117904,7/2/19,1700,1,Central,157,52,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,MAPLE
190117905,7/2/19,1500,1,Central,157,23,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,6TH,MAPLE
190118292,7/2/19,2103,1,Central,185,48,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,9TH,MAIN
190118448,7/2/19,1135,1,Central,157,49,M,B,17,Liquor Laws,I,25620ABP,DRINKING ALCOHOL*******,5TH,SAN JULIAN
190214091,7/2/19,1440,2,Rampart,245,70,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214092,7/2/19,1510,2,Rampart,245,76,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214093,7/2/19,1440,2,Rampart,245,55,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214094,7/2/19,1800,2,Rampart,245,72,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214095,7/2/19,1450,2,Rampart,245,49,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214096,7/2/19,1500,2,Rampart,245,72,M,H,21,Gambling,M,43.13.2LAMC,PRES AT GAMBLING,2200 W  6TH                          ST,
190214292,7/2/19,2015,2,Rampart,237,25,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,BEVERLY,UNION
190400988,7/2/19,1530,4,Hollenbeck,463,48,M,H,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,1ST                          ST,CHICAGO                      ST
190411851,7/2/19,1200,4,Hollenbeck,464,63,M,H,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,1ST                          ST,SOTO                         ST
190512127,7/2/19,900,5,Harbor,565,66,F,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,600 W  9TH                          ST,
190512129,7/2/19,1540,5,Harbor,566,26,F,H,16,Narcotic Drug Laws,M,11550(A)HS,UNDER INFLUENCE CNTL SUB,8TH                          ST,PALOS VERDES
190512146,7/2/19,1400,5,Harbor,564,30,M,H,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,CENTRE                       ST,7TH                          ST
190512150,7/2/19,710,5,Harbor,566,44,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,100 W  8TH                          ST,
190512153,7/2/19,950,5,Harbor,503,48,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,800 W  LOMITA                       BL,
190512154,7/2/19,928,5,Harbor,503,44,M,H,24,Miscellaneous Other Violations,M,555PC,ENTER/REMAIN ON POSTED PROPERTY,800 W  LOMITA                       BL,
190615917,7/2/19,1900,6,Hollywood,637,22,F,W,24,Miscellaneous Other Violations,M,53.21LAMC,DOG TAGS REQUIRED,CARLOS                       AV,TAMARIND                     AV
190616056,7/2/19,1030,6,Hollywood,645,26,F,B,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,MARTEL                       AV,SUNSET                       BL
190713133,7/2/19,1235,7,Wilshire,736,38,F,W,24,Miscellaneous Other Violations,M,41.24DLAMC,TRESPASS W/PRIOR WARNING 24HRS,300 S  LA BREA                      AV,
191113209,7/2/19,1545,11,Northeast,1178,43,M,W,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,CYPRESS,ROSEVIEW
191113210,7/2/19,1730,11,Northeast,1177,47,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,AVENUE 26,FIGUEROA                     ST
191113211,7/2/19,1730,11,Northeast,1177,40,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,AVENUE 26,FIGUEROA
191113213,7/2/19,1715,11,Northeast,1134,48,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,2500 N  SAN FERNANDO                 RD,
191314415,7/2/19,315,13,Newton,1394,29,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,AVALON                       BL,68TH                         ST
191712280,7/2/19,1645,17,Devonshire,1779,41,M,W,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,9100    AQUEDUCT                     AV,
191712281,7/2/19,1645,17,Devonshire,1779,50,F,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,9100    AQUEDUCT                     AV,
191712295,7/2/19,2030,17,Devonshire,1701,27,M,H,6,Larceny,M,459.5PC,SHOPLIFTING,19800    RINALDI                      ST,
191713302,7/2/19,1800,17,Devonshire,1764,12,F,H,6,Larceny,M,490.1PC,PETTY THEFT UNDER $50.00,9300    TAMPA                        AV,
191912774,7/2/19,1545,19,Mission,1981,24,M,H,24,Miscellaneous Other Violations,M,41.24ALAMC,TRESPASS ON PVT PROP W/SIGN POSTED,8800 N  SEPULVEDA                    BL,
192112240,7/2/19,1655,21,Topanga,2155,35,M,W,20,Disorderly Conduct,M,381(B)PC,POSSESS/ETC SUBSTANCE SIMILAR TO TOLUENE,6200    TOPANGA CANYON               BL,
192112304,7/2/19,2030,21,Topanga,2175,35,M,B,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,TOPANGA CANYON               BL,BURBANK                      BL
192112738,7/2/19,500,21,Topanga,2187,28,M,H,24,Miscellaneous Other Violations,M,602(K)PC,TRESPASSING LANDS UNDER CULTIVATION,21500    VENTURA                      BL,
5675999,7/2/19,40,15,N Hollywood,1591,44,M,W,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,3400    COLDWATER CA                 AV,
5676384,7/2/19,1305,12,77th Street,1248,43,F,W,7,Vehicle Theft,F,10851(E)VC,TAKE VEH:NO CNSNT:SPEC PR,VERMONT                      AV,62ND                         PL
5676631,7/2/19,1600,16,Foothill,1612,66,M,B,16,Narcotic Drug Laws,M,11350(A)HS,POSSESSION OF CONTROLLED SUBSTANCE,BRADLEY,PAXTON                       ST
5676667,7/2/19,1827,3,Southwest,335,34,F,H,4,Aggravated Assault,F,273.5(A)PC,CORPORAL INJURY ON SPOUSE/COHABITANT/ETC,2900    8TH                          AV,
190216417,7/2/19,1820,2,Rampart,221,26,M,H,10,Fraud/Embezzlement,I,640(C)(1)PC,EVASION OF FARE,300 N  VERMONT                      AV,
190214289,7/2/19,2300,2,Rampart,245,20,M,H,,,M,57.5608.1.2,,2200 W  6TH                          ST,
190316107,7/3/19,1630,3,Southwest,318,45,M,H,,,I,41.27(C)LAM,,25TH                         ST,VERMONT                      AV
191415564,7/3/19,1000,14,Pacific,1431,31,M,W,,,I,63.44(B)(24,,OCEAN FRONT                  WK,WAVECREST
191314514,7/3/19,1450,13,Newton,1307,24,M,B,,,M,104.15LAMC,,700 E  8TH                          ST,
190412093,7/3/19,1430,4,Hollenbeck,421,46,M,H,,,I,56.11LAMC,,600    CLOVER                       ST,
190316104,7/3/19,1515,3,Southwest,331,70,M,H,,,I,41.27(C)LAM,,RIMPAU                       BL,ADAMS                        BL
190214241,7/3/19,2200,2,Rampart,247,21,M,H,,,I,12700(B)HS,,1800 W  6TH                          ST,
190412095,7/3/19,1445,4,Hollenbeck,421,25,M,W,,,I,56.11LAMC,,600    CLOVER                       ST,
190316108,7/3/19,1435,3,Southwest,395,30,M,B,,,I,41.27(C)LAM,,ADAMS                        BL,NORMANDIE                    AV
191415567,7/3/19,1700,14,Pacific,1431,32,M,W,,,I,63.44B24LAM,,OCEAN FRONT                  WK,PARK
190316103,7/3/19,1615,3,Southwest,395,60,M,B,,,I,41.27(C)LAM,,FIGUEROA                     ST,41ST                         PL
191415562,7/3/19,640,14,Pacific,1412,48,M,W,,,I,63.44(I)(9),,NAVY,OCEAN FRONT                  WK
191112996,7/3/19,1140,11,Northeast,1139,54,M,W,,,M,11377,,MARMION,FIGUEROA
190316102,7/3/19,1615,3,Southwest,398,61,M,H,,,I,41.27(C)LAM,,FIGUEROA                     ST,41ST                         ST
190316106,7/3/19,1515,3,Southwest,331,67,M,B,,,I,41.27(C)LAM,,ADAMS                        BL,RIMPAU                       BL
190117628,7/3/19,1330,1,Central,154,38,M,B,,,M,22980.2(A)B,,100 W  5TH                          ST,
191415565,7/3/19,1700,14,Pacific,1412,26,M,W,,,I,63.44B24LAM,,OCEAN FRONT                  WK,PARK                         AV
190316105,7/3/19,1515,3,Southwest,331,51,M,H,,,I,41.27(C)LAM,,RIMPAU                       BL,ADAMS                        BL
190412092,7/3/19,1050,4,Hollenbeck,423,60,M,H,,,I,41.27(C)LAM,,MAIN                         ST,HANCOCK                      ST
190412094,7/3/19,1440,4,Hollenbeck,421,63,F,H,,,I,56.11LAMC,,600    CLOVER                       ST,
192112353,7/3/19,1530,21,Topanga,2139,29,M,H,,,I,11362(A)HS,,20200    RUNNYMEDE                    ST,
191513839,7/3/19,1200,15,N Hollywood,1535,27,M,H,,,I,4127D,,LANKERSHIM,GILMORE
5677941,7/3/19,2017,13,Newton,1317,55,M,W,22,Driving Under Influence,M,23152(G)VC,DUI OF COMBINED DRUG & ALCOHOL INFLUENCE,CENTRAL,16TH                         ST
190214164,7/3/19,1535,2,Rampart,291,53,M,B,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,VENICE,BURLINGTON
190214165,7/3/19,1545,2,Rampart,291,53,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,VENICE,BURLINGTON
190214166,7/3/19,1535,2,Rampart,291,62,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,VENICE,BURLINGTON
190214167,7/3/19,1530,2,Rampart,236,28,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,200 S  WESTLAKE                     AV,
190214168,7/3/19,1515,2,Rampart,236,28,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,200 S  WESTLAKE                     AV,
190214169,7/3/19,1600,2,Rampart,256,51,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,UNION,SHATTO
190214170,7/3/19,1510,2,Rampart,247,50,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,UNION,SHATTO
190214171,7/3/19,1550,2,Rampart,256,38,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1700 W  6TH                          ST,
190214172,7/3/19,1550,2,Rampart,256,45,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,1700 W  6TH                          ST,
190214173,7/3/19,1545,2,Rampart,237,37,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,200    WITMER                       ST,
190214174,7/3/19,1545,2,Rampart,237,40,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,200    WITMER                       ST,
190214175,7/3/19,1545,2,Rampart,237,42,M,H,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,200    WITMER                       ST,
190614984,7/3/19,2130,6,Hollywood,668,23,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SAINT ANDREWS,FERNWOOD
190614985,7/3/19,2130,6,Hollywood,668,23,M,W,17,Liquor Laws,M,25620BP,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,SAINT ANDREWS,FERNWOOD
190800640,7/3/19,1700,8,West LA,842,26,M,W,16,Narcotic Drug Laws,M,11364(A)HS,POSS DEVICE/INSTRUMT/PARAPHERNALIA,WILSHIRE                     BL,BARRY                        AV
190812184,7/3/19,1825,8,West LA,851,27,M,B,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,WELLESLEY                    AV,SANTA MONICA                 BL
190812185,7/3/19,1700,8,West LA,842,35,F,W,24,Miscellaneous Other Violations,M,41.45CLAMC,ILLEGAL POSSESSION OF SHOPPING CART,WILSHIRE                     BL,BARRY                        AV
190812186,7/3/19,1800,8,West LA,851,52,M,H,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,AMHERST                      AV,OHIO                         AV
190812187,7/3/19,1800,8,West LA,851,25,M,W,18,Drunkeness,M,41.27CLAMC,DRINKING IN PUBLIC,OHIO                         ST,AMHERST                      AV
190913244,7/3/19,2000,9,Van Nuys,964,38,F,W,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,WOODMAN                      AV,RIVERSIDE                    DR
190913245,7/3/19,2000,9,Van Nuys,964,40,M,H,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,WOODMAN                      AV,RIVERSIDE                    DR
190913277,7/3/19,1830,9,Van Nuys,941,25,M,B,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,OXNARD                       ST,SEPULVEDA                    BL
190913278,7/3/19,1640,9,Van Nuys,916,29,M,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,6800    MATILIJA                     AV,
190913281,7/3/19,1421,9,Van Nuys,946,53,M,W,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,5500    MURIETTA                     AV,
191011811,7/3/19,1915,10,West Valley,1032,43,M,W,16,Narcotic Drug Laws,M,4060BP,POS CNTL SUB:W/O PRESCRIP,HASKELL                      AV,ROSCOE                       BL
191112994,7/3/19,1115,11,Northeast,1109,36,F,W,16,Narcotic Drug Laws,M,11350HS,POSSESS CONTROLLED SUBSTANCE,FIGUEROA,COLORADO
191113034,7/3/19,1330,11,Northeast,1102,30,F,W,6,Larceny,M,490.2PC,PETTY THEFT,2900    LOS FELIZ                    BL,
191113302,7/3/19,1540,11,Northeast,1161,62,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA,NORMANDIE
191113303,7/3/19,1540,11,Northeast,1161,54,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,SANTA MONICA,NORMANDIE
191113307,7/3/19,1410,11,Northeast,1189,46,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,AVENUE 37,FIGUEROA
191113308,7/3/19,1355,11,Northeast,1177,60,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,SAN FERNANDO,AVENUE 26
191217439,7/3/19,1030,12,77th Street,1232,52,M,B,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,SLAUSON                      AV,DENKER                       AV
191415563,7/3/19,1735,14,Pacific,1431,22,M,W,17,Liquor Laws,I,25620(A)BP,DRINKING ALCOHOL,SPEEDWAY,19TH                         AV
191513527,7/3/19,1630,15,N Hollywood,1524,28,F,W,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VICTORY                      BL,BELLINGHAM                   AV
191513528,7/3/19,1630,15,N Hollywood,1524,25,M,H,16,Narcotic Drug Laws,M,11364HS,POSSESSION CNTL SUBSTANCE PARAPHERNALIA,VICTORY                      BL,BELLINGHAM                   AV
191513529,7/3/19,1630,15,N Hollywood,1524,25,M,H,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,BELLINGHAM                   AV,VICTORY                      BL
191611582,7/3/19,1615,16,Foothill,1621,43,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,LAUREL CANYON                BL,VAN NUYS                     BL
191611583,7/3/19,1615,16,Foothill,1621,25,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,LAUREL CANYON,VAN NUYS
191611592,7/3/19,1645,16,Foothill,1651,58,M,H,18,Drunkeness,M,41.27(C)LAM,DRINKING IN PUBLIC***,LAUREL CANYON                BL,OSBORNE                      ST
191713157,7/3/19,2000,17,Devonshire,1764,14,F,H,6,Larceny,M,490.1(A)PC,PETTY THEFT LESS THAN $50,9300    TAMPA                        AV,
191713158,7/3/19,2000,17,Devonshire,1764,13,F,H,6,Larceny,M,490.1(A)PC,PETTY THEFT LESS THAN $50,9300    TAMPA                        AV,
191713159,7/3/19,1800,17,Devonshire,1764,14,F,H,6,Larceny,M,490.1(A)PC,PETTY THEFT LESS THAN $50,9300    TAMPA                        AV,
191912813,7/3/19,1550,19,Mission,1963,39,M,H,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,9700    VAN NUYS                     BL,
192112269,7/3/19,200,21,Topanga,2158,21,F,H,16,Narcotic Drug Laws,M,11377(A)HS,POSSESSION CONTROLLED SUBSTANCE,SKOURAS                      DR,ARCHWOOD                     ST
192112270,7/3/19,400,21,Topanga,2115,29,M,H,16,Narcotic Drug Laws,M,11377HS,POSSESSION CONTROLLED SUBSTANCE,8200    CANOGA                       AV,
190214249,7/3/19,1355,2,Rampart,246,50,M,H,18,Drunkeness,I,41.27DLAMC,POSS ALCH BEV ON POSTED PREM,MARYLAND,ALVARADO
5677384,7/3/19,1030,20,Olympic,2069,8,F,H,26,Non-Criminal Detention,D,300(D)WI,FAIL PROTECT CHILD FROM SEXUAL ABUSE,1100 S  VERMONT                      AV,
5677405,7/3/19,915,13,Newton,1371,44,M,H,16,Narcotic Drug Laws,F,11370.1HS,FIREARM W/NARCOTICS,54TH                         ST,GRAND                        AV
5677673,7/3/19,1530,18,Southeast,1824,24,F,H,7,Vehicle Theft,F,10851(A)VC,TAKE VEHICLE W/O OWNER'S CONSENT,98TH,CLOVIS
190615022,7/3/19,1130,6,Hollywood,666,38,M,B,24,Miscellaneous Other Violations,M,56.11LAMC,LEAVING PERSONAL PROP ON SIDEWALK,LEXINGTON                    AV,VINE                         ST
5677677,7/3/19,1530,12,77th Street,1256,24,M,B,4,Aggravated Assault,F,245(A)(2)PC,ADW W/FIREARM,7600 S  BROADWAY,
5677182,7/3/19,230,3,Southwest,313,41,M,H,4,Aggravated Assault,F,245(A)(1)PC,"ADW, NOT FIREARM, W/GBI",MONTCLAIR                    AV,ADAMS                        ST
191113305,7/3/19,1500,11,Northeast,1181,47,M,H,18,Drunkeness,I,41.27CLAMC,DRINKING IN PUBLIC,ELSINORE                     ST,ALVARADO
5678844,7/4/19,1920,21,Topanga,2137,20,M,H,5,Burglary,F,459PCRES,RESIDENTIAL BURGLARY,7300    VARIEL                       AV,
190316429,7/4/19,1240,3,Southwest,359,62,M,B,,,I,41.27(C)LAM,,MARTIN LUTHER KI             BL,WESTERN                      AV
191415920,7/4/19,841,14,Pacific,1411,35,F,W,,,I,63.44(I)9LA,,OCEAN FRONT                  WK,PALOMA                       AV
190316432,7/4/19,1340,3,Southwest,318,45,M,B,,,I,41.27(C)LAM,,VERMONT                      AV,ADAMS                        BL
191415915,7/4/19,1700,14,Pacific,1431,39,M,H,,,I,112.01LAMC,,OCEAN FRONT                  WK,HORIZON                      AV
190316421,7/4/19,1540,3,Southwest,395,31,M,H,,,I,41.27(C)LAM,,41ST                         PL,WESTERN                      AV
190316431,7/4/19,1315,3,Southwest,305,62,M,H,,,I,14.27(C)LAM,,LONGWOOD                     ST,ADAMS                        BL
190316423,7/4/19,1315,3,Southwest,305,33,M,H,,,I,41.27(C)LAM,,LONGWOOD                     AV,ADAMS                        BL
190316202,7/4/19,1230,3,Southwest,395,63,M,B,,,I,41.27(C)LAM,,48TH                         ST,ARLINGTON                    AV
190614997,7/4/19,2020,6,Hollywood,636,36,M,B,,,M,57.5608.1.2,,HOLLYWOOD,VINE
190614968,7/4/19,1555,6,Hollywood,645,37,M,H,,,M,5411PUC,,HOLLYWOOD,HIGHLAND
190316426,7/4/19,1340,3,Southwest,318,56,M,B,,,I,41.27(C)LAM,,VERMONT                      AV,ADAMS                        BL
190214256,7/4/19,1920,2,Rampart,245,41,M,W,,,I,63.44(D)(4),,2200 W  6TH                          ST,
190316110,7/4/19,1305,3,Southwest,393,51,M,B,,,I,41.27(C)LAM,,3400 W  43RD                         PL,
191415922,7/4/19,940,14,Pacific,1411,21,F,B,,,I,53.21(A)LAM,,OCEAN FRONT                  WK,BREEZE                       AV
190316109,7/4/19,1305,3,Southwest,393,64,M,B,,,I,41.27(C)LAM,,3400 W  43RD                         PL,
190316424,7/4/19,1540,3,Southwest,395,48,M,H,,,I,41.27(C)LAM,,41ST                         PL,WESTERN                      AV
190614998,7/4/19,2020,6,Hollywood,646,24,M,H,,,M,54.5608.1.2,,HOLLYWOOD,VINE
190316428,7/4/19,1300,3,Southwest,305,57,M,H,,,I,41.27(C)LAM,,HARCOURT                     AV,ADAMS                        BL
190316433,7/4/19,1340,3,Southwest,326,63,M,B,,,I,41.27(C)LAM,,VERMONT                      AV,ADAMS                        BL
190316111,7/4/19,1345,3,Southwest,317,52,M,H,,,I,41.27(C)LAM,,25TH                         ST,VERMONT                      AV
191415397,7/4/19,135,14,Pacific,1400,27,M,H,,,M,1164(A)1HS,,LA CIENEGA,104TH
